model,scenario,env,sample,iteration_index,iteration_id,warmup_healthy,warmup_duration_s,explore_duration_s,explore_peak_goodput_rps,explore_stop_reason,explore_stop_category,recovery_attempted,recovery_duration_s,recovery_success,refine_attempted,refine_duration_s,refine_success,sustained_goodput_rps,final_stop_reason,total_duration_s,peak_sustained_gap_rps,peak_sustained_gap_pct
openai-gpt-5.5-2026-04-23,ParcelPinLockerPickup,Rust-Actix,0,6,iteration-006-code,True,30.0,379.0,27883.5,"explore end (goodput=25863.9<95%*peak=26489.3 (3 checks)) peak=49148u/27883.5/s -> recovery settle attempt=1 users=36861 (75% peak, drop=22935, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,30821.5,refine-goodput-stall,495.0,-2938.0,-9.532306993494801
openai-gpt-5.5-2026-04-23,ParcelPinLockerPickup,Rust-Actix,0,7,iteration-007-spec,True,30.0,332.0,28142.2,"explore end (goodput=26141.7<95%*peak=26735.1 (3 checks)) peak=45440u/28142.2/s -> recovery settle attempt=1 users=34080 (75% peak, drop=17034, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,30978.2,refine-goodput-stall,448.0,-2836.0,-9.154825005971942
openai-gpt-5.5-2026-04-23,ParcelPinLockerPickup,Rust-Actix,0,8,iteration-008-code,True,30.0,405.0,28005.9,"explore end (fail%=8.8>thr=2.0) peak=33203u/28005.9/s -> recovery settle attempt=1 users=24902 (75% peak, drop=50760, hold=45s)",failure-rate,True,45.0,True,True,169.0,True,30774.7,refine-goodput-stall,649.0,-2768.7999999999993,-8.9970007831108
openai-gpt-5.5-2026-04-23,ParcelPinLockerPickup,Rust-Actix,0,10,iteration-010-code,True,30.0,333.0,27693.2,"explore end (goodput=26016.5<95%*peak=26308.5 (3 checks)) peak=33203u/27693.2/s -> recovery settle attempt=1 users=24902 (75% peak, drop=26212, hold=45s)",goodput-collapse,True,45.0,True,True,168.0,True,30745.8,refine-goodput-stall,576.0,-3052.5999999999985,-9.92851056079204
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,0,iteration-000-baseline,True,30.0,128.0,4072.2,"explore end (goodput=3812.4<95%*peak=3868.6 (3 checks)) peak=4491u/4072.2/s -> recovery settle attempt=1 users=3368 (75% peak, drop=1303, hold=45s)",goodput-collapse,True,135.0,False,False,,,0.0,recovery-unhealthy,293.0,4072.2,
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,1,iteration-001-code,True,31.0,340.0,45706.2,"explore end (goodput=41803.6<95%*peak=43420.9 (3 checks)) peak=59796u/45706.2/s -> recovery settle attempt=1 users=44847 (75% peak, drop=27905, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,32034.1,refine-goodput-stall,457.0,13672.099999999999,42.67983180423361
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,2,iteration-002-spec,True,30.0,297.0,48442.2,"explore end (goodput=44146.5<95%*peak=46020.1 (3 checks)) peak=67263u/48442.2/s -> recovery settle attempt=1 users=50447 (75% peak, drop=25215, hold=45s)",goodput-collapse,True,45.0,True,True,63.0,True,35538.6,refine-goodput-stall,435.0,12903.599999999999,36.30868970640373
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,3,iteration-003-code,True,30.0,285.0,49784.0,"explore end (goodput=44872.3<95%*peak=47294.8 (3 checks)) peak=64676u/49784.0/s -> recovery settle attempt=1 users=48507 (75% peak, drop=24245, hold=45s)",goodput-collapse,True,46.0,True,True,41.0,True,35904.1,refine-goodput-stall,402.0,13879.900000000001,38.658259084617086
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,4,iteration-004-spec,True,30.0,276.0,48269.8,"explore end (goodput=45550.0<95%*peak=45856.3 (3 checks)) peak=64676u/48269.8/s -> recovery settle attempt=1 users=48507 (75% peak, drop=21447, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,37151.2,refine-goodput-stall,392.0,11118.600000000006,29.927970025194355
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,5,iteration-005-code,True,31.0,299.0,47846.2,"explore end (goodput=45102.5<95%*peak=45453.9 (3 checks)) peak=67263u/47846.2/s -> recovery settle attempt=1 users=50447 (75% peak, drop=22305, hold=45s)",goodput-collapse,True,46.0,True,True,41.0,True,35849.4,refine-goodput-stall,417.0,11996.799999999996,33.46443734065283
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,7,iteration-007-code,True,30.0,281.0,49049.0,"explore end (goodput=45894.2<95%*peak=46596.5 (3 checks)) peak=64676u/49049.0/s -> recovery settle attempt=1 users=48507 (75% peak, drop=24245, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,36176.4,refine-goodput-stall,397.0,12872.599999999999,35.58286617795026
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,8,iteration-008-code,True,30.0,248.0,53114.8,"explore end (goodput=49624.1<95%*peak=50459.1 (3 checks)) peak=67263u/53114.8/s -> recovery settle attempt=1 users=50447 (75% peak, drop=28241, hold=45s)",goodput-collapse,True,45.0,True,True,62.0,True,37916.4,refine-goodput-stall,385.0,15198.400000000001,40.08397421696153
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,9,iteration-009-code,True,30.0,276.0,50629.5,"explore end (goodput=46910.8<95%*peak=48098.0 (3 checks)) peak=69954u/50629.5/s -> recovery settle attempt=1 users=52466 (75% peak, drop=23196, hold=45s)",goodput-collapse,True,45.0,True,True,63.0,True,37521.8,refine-goodput-stall,414.0,13107.699999999997,34.93355862458623
openai-gpt-5.5-2026-04-23,Petstore,Go-net-http,0,10,iteration-010-spec,True,30.0,254.0,53009.6,"explore end (goodput=49482.9<95%*peak=50359.1 (3 checks)) peak=69954u/53009.6/s -> recovery settle attempt=1 users=52466 (75% peak, drop=26222, hold=45s)",goodput-collapse,True,45.0,True,True,42.0,True,38304.7,refine-goodput-stall,371.0,14704.900000000001,38.389283821567595
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,2,iteration-002-code,True,30.0,9.0,90.7,"explore end (fail%=2.1>thr=2.0) peak=260u/90.7/s -> recovery settle attempt=1 users=195 (75% peak, drop=85, hold=45s)",failure-rate,True,136.0,False,False,,,0.0,recovery-unhealthy,175.0,90.7,
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,3,iteration-003-code,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,4,iteration-004-code,True,30.0,8.0,81.3,"explore end (fail%=3.0>thr=2.0) peak=240u/81.3/s -> recovery settle attempt=1 users=180 (75% peak, drop=80, hold=45s)",failure-rate,True,135.0,False,False,,,0.0,recovery-unhealthy,173.0,81.3,
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,6,iteration-006-code,True,30.0,81.0,1559.1,"explore end (p95=1600>1000ms) peak=1894u/1559.1/s -> recovery settle attempt=1 users=1420 (75% peak, drop=474, hold=45s)",p95-latency,True,45.0,True,True,303.0,True,1883.0,refine-goodput-stall,459.0,-323.9000000000001,-17.20127456186936
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,7,iteration-007-spec,True,30.0,72.0,1749.3,"explore end (p95=1400>1000ms) peak=2131u/1749.3/s -> recovery settle attempt=1 users=1598 (75% peak, drop=533, hold=45s)",p95-latency,True,90.0,True,True,293.0,True,1811.2,refine-goodput-stall,485.0,-61.90000000000009,-3.4176236749116655
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,8,iteration-008-code,True,30.0,80.0,1675.9,"explore end (goodput=1569.9<95%*peak=1592.1 (3 checks)) peak=2049u/1675.9/s -> recovery settle attempt=1 users=1537 (75% peak, drop=512, hold=45s)",goodput-collapse,True,45.0,True,True,280.0,True,1993.8,refine-goodput-stall,435.0,-317.89999999999986,-15.94442772595044
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,9,iteration-009-code,True,30.0,108.0,1872.7,"explore end (p95=2000>1000ms) peak=2305u/1872.7/s -> recovery settle attempt=1 users=1729 (75% peak, drop=576, hold=45s)",p95-latency,True,45.0,True,True,165.0,True,1909.4,refine-goodput-stall,348.0,-36.700000000000045,-1.9220697601340757
openai-gpt-5.5-2026-04-23,Petstore,Python-Flask,0,10,iteration-010-code,True,30.0,99.0,1813.9,"explore end (p95=2300>1000ms) peak=2216u/1813.9/s -> recovery settle attempt=1 users=1662 (75% peak, drop=643, hold=45s)",p95-latency,True,46.0,True,True,209.0,True,1984.1,refine-goodput-stall,384.0,-170.19999999999982,-8.578196663474614
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,1,iteration-001-code,True,30.0,8.0,83.4,"explore end (fail%=2.5>thr=2.0) peak=240u/83.4/s -> recovery settle attempt=1 users=180 (75% peak, drop=80, hold=45s)",failure-rate,True,135.0,False,False,,,0.0,recovery-unhealthy,173.0,83.4,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,2,iteration-002-code,True,30.0,44.0,228.8,"explore end (fail%=2.6>thr=2.0) peak=1231u/228.8/s -> recovery settle attempt=1 users=923 (75% peak, drop=357, hold=45s)",failure-rate,True,135.0,False,False,,,0.0,recovery-unhealthy,209.0,228.8,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,3,iteration-003-code,True,30.0,81.0,2842.4,"explore end (p95=1400>1000ms) peak=3690u/2842.4/s -> recovery settle attempt=1 users=2768 (75% peak, drop=922, hold=45s)",p95-latency,True,135.0,False,False,,,0.0,recovery-unhealthy,246.0,2842.4,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,5,iteration-005-code,True,30.0,95.0,2872.7,"explore end (p95=1300>1000ms) peak=3548u/2872.7/s -> recovery settle attempt=1 users=2661 (75% peak, drop=1029, hold=45s)",p95-latency,True,136.0,False,False,,,0.0,recovery-unhealthy,261.0,2872.7,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,7,iteration-007-code,True,30.0,157.0,33985.8,"explore end (max users=100000 reached) peak=99565u/33985.8/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,61.0,False,,overload-peak,293.0,,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,8,iteration-008-spec,True,30.0,209.0,67635.4,"explore end (max users=100000 reached) peak=95736u/67635.4/s -> recovery settle attempt=1 users=71802 (75% peak, drop=28198, hold=45s)",max-users-ceiling,True,135.0,False,False,,,0.0,recovery-unhealthy,374.0,67635.4,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,9,iteration-009-spec,True,30.0,255.0,40126.8,"explore end (p95=22000>1000ms) peak=59796u/40126.8/s -> recovery settle attempt=1 users=44847 (75% peak, drop=47207, hold=45s)",p95-latency,True,136.0,False,False,,,0.0,recovery-unhealthy,421.0,40126.8,
openai-gpt-5.5-2026-04-23,Petstore,Rust-Actix,0,10,iteration-010-spec,True,30.0,157.0,28443.2,"explore end (max users=100000 reached) peak=55285u/28443.2/s -> recovery settle attempt=1 users=41464 (75% peak, drop=58536, hold=45s)",max-users-ceiling,True,45.0,True,True,63.0,True,27294.5,refine-goodput-stall,295.0,1148.7000000000007,4.208540182087969
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,0,iteration-000-baseline,True,30.0,353.0,36451.6,"explore end (p95=1200>1000ms) peak=43692u/36451.6/s -> recovery settle attempt=1 users=32769 (75% peak, drop=18345, hold=45s)",p95-latency,True,46.0,True,True,62.0,True,30815.0,refine-goodput-stall,491.0,5636.5999999999985,18.291741035210123
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,1,iteration-001-code,True,30.0,263.0,78811.1,"explore end (goodput=72987.7<95%*peak=74870.5 (3 checks)) peak=92054u/78811.1/s -> recovery settle attempt=1 users=69040 (75% peak, drop=26696, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,67059.9,refine-goodput-stall,379.0,11751.200000000012,17.52343800095141
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,2,iteration-002-spec,True,30.0,315.0,78877.4,"explore end (p95=1400>1000ms) peak=92054u/78877.4/s -> recovery settle attempt=1 users=69040 (75% peak, drop=30525, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,60140.5,refine-goodput-stall,431.0,18736.899999999994,31.15521154629575
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,3,iteration-003-code,True,30.0,220.0,84106.6,"explore end (max users=100000 reached) peak=99565u/84106.6/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,34.0,False,,overload-peak,329.0,,
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,4,iteration-004-code,True,30.0,285.0,81284.4,"explore end (max users=100000 reached) peak=99565u/81284.4/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,44.0,True,66770.5,refine-goodput-stall,404.0,14513.899999999994,21.736994630862426
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,5,iteration-005-spec,True,30.0,231.0,85040.9,"explore end (max users=100000 reached) peak=99565u/85040.9/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,46.0,True,True,125.0,True,81244.5,refine-goodput-stall,432.0,3796.399999999994,4.672808620891253
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,6,iteration-006-code,True,30.0,221.0,84497.3,"explore end (max users=100000 reached) peak=99565u/84497.3/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,173.0,True,88181.9,refine-goodput-stall,469.0,-3684.5999999999913,-4.17840849426015
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,7,iteration-007-spec,True,30.0,216.0,86393.6,"explore end (max users=100000 reached) peak=99565u/86393.6/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,189.0,True,91631.8,max-users-reached,480.0,-5238.199999999997,-5.716574377017582
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,8,iteration-008-spec,True,30.0,217.0,87958.7,"explore end (max users=100000 reached) peak=99565u/87958.7/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,210.0,True,91486.5,overload-peak,502.0,-3527.800000000003,-3.8560880567078235
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,9,iteration-009-spec,True,30.0,217.0,86926.8,"explore end (max users=100000 reached) peak=99565u/86926.8/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,210.0,True,92120.3,max-users-reached,502.0,-5193.5,-5.637736742064453
openai-gpt-5.5-2026-04-23,Recipes,Go-net-http,0,10,iteration-010-spec,True,30.0,226.0,85171.5,"explore end (max users=100000 reached) peak=99565u/85171.5/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,210.0,True,90837.9,overload-peak,511.0,-5666.399999999994,-6.237924919004066
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,0,iteration-000-baseline,True,30.0,234.0,16100.5,"explore end (p95=1900>1000ms) peak=21568u/16100.5/s -> recovery settle attempt=1 users=16176 (75% peak, drop=7152, hold=45s)",p95-latency,True,91.0,True,True,41.0,True,9799.9,refine-goodput-stall,396.0,6300.6,64.29249278053858
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,1,iteration-001-spec,True,30.0,269.0,14032.9,"explore end (goodput=13192.9<95%*peak=13331.3 (3 checks)) peak=18436u/14032.9/s -> recovery settle attempt=1 users=13827 (75% peak, drop=6113, hold=45s)",goodput-collapse,True,135.0,True,True,65.0,True,9811.3,refine-goodput-stall,499.0,4221.6,43.027937174482496
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,3,iteration-003-code,True,30.0,334.0,19531.7,"explore end (p95=1400>1000ms) peak=25231u/19531.7/s -> recovery settle attempt=1 users=18923 (75% peak, drop=8367, hold=45s)",p95-latency,True,45.0,True,True,98.0,True,18413.6,refine-goodput-stall,507.0,1118.1000000000022,6.072142329582495
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,4,iteration-004-code,True,30.0,414.0,24411.8,"explore end (p95=1100>1000ms) peak=35912u/24411.8/s -> recovery settle attempt=1 users=26934 (75% peak, drop=8978, hold=45s)",p95-latency,True,45.0,True,True,63.0,True,23293.9,refine-goodput-stall,552.0,1117.8999999999978,4.79911049673948
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,5,iteration-005-spec,True,30.0,493.0,31074.1,"explore end (p95=1100>1000ms) peak=47258u/31074.1/s -> recovery settle attempt=1 users=35444 (75% peak, drop=11814, hold=45s)",p95-latency,True,45.0,True,True,62.0,True,30033.7,refine-goodput-stall,630.0,1040.3999999999978,3.4641086512817196
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,6,iteration-006-spec,True,30.0,613.0,33708.3,"explore end (p95=1900>1000ms) peak=49148u/33708.3/s -> recovery settle attempt=1 users=36861 (75% peak, drop=16298, hold=45s)",p95-latency,True,45.0,True,True,105.0,True,32557.8,refine-goodput-stall,793.0,1150.5000000000036,3.53371542303228
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,7,iteration-007-spec,True,30.0,490.0,32364.4,"explore end (p95=1100>1000ms) peak=45440u/32364.4/s -> recovery settle attempt=1 users=34080 (75% peak, drop=13178, hold=45s)",p95-latency,True,45.0,True,True,62.0,True,29500.1,refine-goodput-stall,627.0,2864.300000000003,9.709458612004715
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,9,iteration-009-code,True,30.0,520.0,31134.1,"explore end (p95=1100>1000ms) peak=45440u/31134.1/s -> recovery settle attempt=1 users=34080 (75% peak, drop=11360, hold=45s)",p95-latency,True,45.0,True,True,87.0,True,29582.6,refine-goodput-stall,682.0,1551.5,5.244637050157864
openai-gpt-5.5-2026-04-23,Recipes,Python-Flask,0,10,iteration-010-code,True,30.0,503.0,32085.2,"explore end (p95=1100>1000ms) peak=43692u/32085.2/s -> recovery settle attempt=1 users=32769 (75% peak, drop=12671, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,28158.7,refine-goodput-stall,619.0,3926.5,13.944180661749298
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,0,iteration-000-baseline,True,30.0,158.0,15104.9,"explore end (goodput=12986.9<95%*peak=14349.7 (3 checks)) peak=17045u/15104.9/s -> recovery settle attempt=1 users=12784 (75% peak, drop=6389, hold=45s)",goodput-collapse,True,45.0,True,True,41.0,True,9163.6,refine-goodput-stall,274.0,5941.299999999999,64.83587236457286
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,1,iteration-001-code,True,30.0,170.0,27426.5,"explore end (goodput=24263.8<95%*peak=26055.2 (3 checks)) peak=31926u/27426.5/s -> recovery settle attempt=1 users=23944 (75% peak, drop=7982, hold=45s)",goodput-collapse,True,45.0,True,True,311.0,True,35634.2,refine-goodput-stall,556.0,-8207.699999999997,-23.033209669362574
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,2,iteration-002-code,True,30.0,156.0,25553.7,"explore end (p95=1300>1000ms) peak=28382u/25553.7/s -> recovery settle attempt=1 users=21286 (75% peak, drop=8231, hold=45s)",p95-latency,True,135.0,False,False,,,0.0,recovery-unhealthy,321.0,25553.7,
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,3,iteration-003-code,True,30.0,154.0,26193.8,"explore end (p95=1100>1000ms) peak=29517u/26193.8/s -> recovery settle attempt=1 users=22138 (75% peak, drop=7379, hold=45s)",p95-latency,True,135.0,False,False,,,0.0,recovery-unhealthy,319.0,26193.8,
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,4,iteration-004-code,True,30.0,164.0,35711.8,"explore end (goodput=33223.6<95%*peak=33926.2 (3 checks)) peak=40396u/35711.8/s -> recovery settle attempt=1 users=30297 (75% peak, drop=10099, hold=45s)",goodput-collapse,True,135.0,False,False,,,0.0,recovery-unhealthy,329.0,35711.8,
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,5,iteration-005-spec,True,30.0,186.0,34694.2,"explore end (p95=1100>1000ms) peak=38842u/34694.2/s -> recovery settle attempt=1 users=29132 (75% peak, drop=9710, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,24520.1,refine-goodput-stall,302.0,10174.099999999999,41.49289766354949
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,6,iteration-006-code,True,30.0,266.0,45535.4,"explore end (fail%=6.6>thr=2.0) peak=69954u/45535.4/s -> recovery settle attempt=1 users=52466 (75% peak, drop=43270, hold=45s)",failure-rate,True,45.0,True,True,41.0,True,46957.5,refine-goodput-stall,382.0,-1422.0999999999985,-3.0284832028962327
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,7,iteration-007-spec,True,30.0,218.0,61048.4,"explore end (goodput=57123.5<95%*peak=57996.0 (3 checks)) peak=81836u/61048.4/s -> recovery settle attempt=1 users=61377 (75% peak, drop=27136, hold=45s)",goodput-collapse,True,45.0,True,True,126.0,True,62365.8,refine-goodput-stall,419.0,-1317.4000000000015,-2.112375693088201
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,8,iteration-008-spec,True,30.0,235.0,86050.6,"explore end (max users=100000 reached) peak=99565u/86050.6/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,105.0,True,80083.0,refine-goodput-stall,415.0,5967.600000000006,7.451768789880506
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,9,iteration-009-spec,True,30.0,274.0,84553.5,"explore end (max users=100000 reached) peak=99565u/84553.5/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,175.0,True,84794.6,refine-goodput-stall,524.0,-241.10000000000582,-0.28433414391954887
openai-gpt-5.5-2026-04-23,Recipes,Rust-Actix,0,10,iteration-010-spec,True,30.0,277.0,84908.2,"explore end (max users=100000 reached) peak=99565u/84908.2/s -> recovery settle attempt=1 users=74674 (75% peak, drop=25326, hold=45s)",max-users-ceiling,True,45.0,True,True,126.0,True,81651.9,refine-goodput-stall,478.0,3256.300000000003,3.988027222881529
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,0,iteration-000-baseline,True,30.0,405.0,18432.2,"explore end (p95=1100>1000ms) peak=24261u/18432.2/s -> recovery settle attempt=1 users=18196 (75% peak, drop=7035, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,17296.2,refine-goodput-stall,521.0,1136.0,6.567916652212625
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,1,iteration-001-spec,True,30.0,197.0,18374.0,"explore end (fail%=5.7>thr=2.0) peak=19173u/18374.0/s -> recovery settle attempt=1 users=14380 (75% peak, drop=5560, hold=45s)",failure-rate,True,135.0,False,False,,,0.0,recovery-unhealthy,362.0,18374.0,
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,2,iteration-002-code,True,30.0,231.0,20277.9,"explore end (p95=1100>1000ms) peak=21568u/20277.9/s -> recovery settle attempt=1 users=16176 (75% peak, drop=7152, hold=45s)",p95-latency,True,45.0,True,True,42.0,True,14091.2,refine-goodput-stall,348.0,6186.700000000001,43.90470648347905
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,3,iteration-003-spec,True,30.0,413.0,18087.5,"explore end (p95=1100>1000ms) peak=22431u/18087.5/s -> recovery settle attempt=1 users=16823 (75% peak, drop=8408, hold=45s)",p95-latency,True,45.0,True,True,105.0,True,17048.8,refine-goodput-stall,593.0,1038.7000000000007,6.092510909858763
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,4,iteration-004-code,True,30.0,290.0,16397.7,"explore end (goodput=15501.1<95%*peak=15577.8 (3 checks)) peak=18436u/16397.7/s -> recovery settle attempt=1 users=13827 (75% peak, drop=5346, hold=45s)",goodput-collapse,True,45.0,True,True,190.0,True,16703.9,refine-goodput-stall,555.0,-306.2000000000007,-1.8331048437790018
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,5,iteration-005-code,True,30.0,201.0,12349.0,"explore end (goodput=11431.1<95%*peak=11731.5 (3 checks)) peak=12953u/12349.0/s -> recovery settle attempt=1 users=9715 (75% peak, drop=3756, hold=45s)",goodput-collapse,True,45.0,True,True,211.0,True,13240.4,refine-goodput-stall,487.0,-891.3999999999996,-6.73242500226579
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,6,iteration-006-code,True,30.0,430.0,18129.8,"explore end (p95=1100>1000ms) peak=25231u/18129.8/s -> recovery settle attempt=1 users=18923 (75% peak, drop=6308, hold=45s)",p95-latency,True,45.0,True,True,41.0,True,17708.6,refine-goodput-stall,546.0,421.2000000000007,2.3785053589781278
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,7,iteration-007-spec,True,30.0,444.0,17901.9,"explore end (p95=1300>1000ms) peak=24261u/17901.9/s -> recovery settle attempt=1 users=18196 (75% peak, drop=7035, hold=45s)",p95-latency,True,45.0,True,True,84.0,True,17827.0,refine-goodput-stall,603.0,74.90000000000146,0.4201492118696441
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,8,iteration-008-code,True,30.0,389.0,18249.1,"explore end (goodput=17161.7<95%*peak=17336.6 (3 checks)) peak=22431u/18249.1/s -> recovery settle attempt=1 users=16823 (75% peak, drop=6505, hold=45s)",goodput-collapse,True,45.0,True,True,105.0,True,18231.3,refine-goodput-stall,569.0,17.799999999999272,0.09763428828442992
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,9,iteration-009-spec,True,30.0,446.0,18921.5,"explore end (p95=1300>1000ms) peak=24261u/18921.5/s -> recovery settle attempt=1 users=18196 (75% peak, drop=8044, hold=45s)",p95-latency,True,45.0,True,True,84.0,True,18350.8,refine-goodput-stall,605.0,570.7000000000007,3.109946160385382
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Go-net-http,0,10,iteration-010-spec,True,30.0,342.0,17673.6,"explore end (goodput=15940.6<95%*peak=16789.9 (3 checks)) peak=19940u/17673.6/s -> recovery settle attempt=1 users=14955 (75% peak, drop=5783, hold=45s)",goodput-collapse,True,45.0,True,True,42.0,True,15320.2,refine-goodput-stall,459.0,2353.399999999998,15.361418258247266
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Python-Flask,0,0,iteration-000-baseline,False,30.0,,,,,False,,,False,,,0.0,warmup-unhealthy,30.0,,
openai-gpt-5.5-2026-04-23,SplitNestSharedExpenseLedger,Python-Flask,0,1,iteration-001-code,True,30.0,351.0,11390.3,"explore end (p95=1100>1000ms) peak=14570u/11390.3/s -> recovery settle attempt=1 users=10928 (75% peak, drop=6117, hold=45s)",p95-latency,True,45.0,True,True,84.0,True,10702.6,refine-goodput-stall,510.0,687.6999999999989,6.425541457215992
